subject,target,electrode,n_cal_runs,method,r,n_test_runs
dmnelf005,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,group_only,0.24059284234824815,1
dmnelf005,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,pseudo_cal,0.293856705366125,1
dmnelf005,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,blend,0.3345990123786009,1
dmnelf005,GSR_DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,0,group_only,-0.01758175301708334,4
dmnelf005,GSR_DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,group_only,0.1040019011914928,3
dmnelf005,GSR_DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,pseudo_cal,0.15550068661863012,3
dmnelf005,GSR_DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,blend,0.15645826244971614,3
dmnelf005,GSR_DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,group_only,0.06212752034542506,2
dmnelf005,GSR_DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,pseudo_cal,0.09072622322966452,2
dmnelf005,GSR_DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,blend,0.10588175169495335,2
dmnelf005,GSR_DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,group_only,0.07417535000840177,1
dmnelf005,GSR_DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,pseudo_cal,-0.04224389449606726,1
dmnelf005,GSR_DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,blend,0.019346386989677687,1
dmnelf006,PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,0,group_only,-0.12299954133514525,4
dmnelf006,PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,group_only,-0.2294433629171476,3
dmnelf006,PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,pseudo_cal,0.19501237731968574,3
dmnelf006,PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,blend,-0.03206247657212584,3
dmnelf006,PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,group_only,-0.18757154755985259,2
dmnelf006,PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,pseudo_cal,-0.018441806501541973,2
dmnelf006,PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,blend,-0.1320892414015467,2
dmnelf006,PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,group_only,-0.24201618244434475,1
